timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
387.0,1.31,2695.97,0.07,0.87,0.02,242.95,HBEFA3/PC_G_EU4,0.0,1.16,veh2,737329027#2_0,64.81,18.24,!veh2!var#1,13.89,veh_passenger,0.0,19267.71,25619.34
388.0,0.0,0.0,0.0,0.0,0.0,231.95,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976942_0_0,64.54,0.69,!veh2!var#1,13.88,veh_passenger,0.0,19256.69,25610.91
389.0,36.38,4559.47,0.27,1.74,0.07,233.01,HBEFA3/PC_G_EU4,0.0,1.96,veh2,737329027#5_0,66.44,0.8,!veh2!var#1,14.46,veh_passenger,0.0,19245.16,25602.19
390.0,0.0,0.0,0.0,0.0,0.0,246.08,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,63.02,14.52,!veh2!var#1,13.72,veh_passenger,0.0,19233.2,25595.59
391.0,27.26,4036.01,0.22,1.5,0.06,257.8,HBEFA3/PC_G_EU4,0.0,1.73,veh2,737329027#5_0,65.91,28.69,!veh2!var#1,14.17,veh_passenger,0.0,19219.65,25591.56
392.0,0.0,0.0,0.0,0.0,0.0,267.3,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,62.44,41.97,!veh2!var#1,13.28,veh_passenger,0.0,19206.46,25590.36
393.0,4.32,2689.11,0.08,0.88,0.02,271.85,HBEFA3/PC_G_EU4,0.0,1.16,veh2,737329027#5_0,64.49,55.36,!veh2!var#1,13.39,veh_passenger,0.0,19193.08,25590.44
394.0,76.16,6497.11,0.5,2.65,0.12,271.85,HBEFA3/PC_G_EU4,0.0,2.79,veh2,737329027#5_0,68.04,69.84,!veh2!var#1,14.48,veh_passenger,0.0,19178.61,25590.9
395.0,0.0,2429.0,0.02,0.73,0.01,271.85,HBEFA3/PC_G_EU4,0.0,1.04,veh2,737329027#5_0,65.01,84.33,!veh2!var#1,14.49,veh_passenger,0.0,19164.13,25591.37
396.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,62.92,98.02,!veh2!var#1,13.7,veh_passenger,0.0,19150.44,25591.81
397.0,17.42,3513.22,0.16,1.25,0.04,271.85,HBEFA3/PC_G_EU4,0.0,1.51,veh2,737329027#5_0,65.44,112.03,!veh2!var#1,14.01,veh_passenger,0.0,19136.43,25592.26
398.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,64.61,126.03,!veh2!var#1,14.0,veh_passenger,0.0,19122.44,25592.71
399.0,17.81,3622.29,0.16,1.3,0.04,271.85,HBEFA3/PC_G_EU4,0.0,1.56,veh2,737329027#5_0,65.69,140.37,!veh2!var#1,14.33,veh_passenger,0.0,19108.12,25593.18
400.0,0.81,2828.88,0.07,0.92,0.02,271.85,HBEFA3/PC_G_EU4,0.0,1.22,veh2,737329027#5_0,65.23,154.81,!veh2!var#1,14.45,veh_passenger,0.0,19093.68,25593.64
401.0,0.0,2515.47,0.03,0.77,0.02,271.85,HBEFA3/PC_G_EU4,0.0,1.08,veh2,737329027#5_0,65.05,169.3,!veh2!var#1,14.48,veh_passenger,0.0,19079.2,25594.11
402.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,62.82,182.94,!veh2!var#1,13.65,veh_passenger,0.0,19065.56,25594.55
403.0,16.44,3447.68,0.15,1.23,0.04,271.85,HBEFA3/PC_G_EU4,0.0,1.48,veh2,737329027#5_0,65.36,196.9,!veh2!var#1,13.95,veh_passenger,0.0,19051.62,25595.0
404.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,63.2,210.34,!veh2!var#1,13.45,veh_passenger,0.0,19038.18,25595.43
405.0,67.09,6040.27,0.45,2.44,0.11,271.85,HBEFA3/PC_G_EU4,0.0,2.6,veh2,737329027#5_0,67.62,224.76,!veh2!var#1,14.42,veh_passenger,0.0,19023.76,25595.89
406.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,63.78,238.76,!veh2!var#1,14.0,veh_passenger,0.0,19009.77,25596.35
407.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,62.65,252.03,!veh2!var#1,13.26,veh_passenger,0.0,18996.51,25596.77
408.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,58.02,262.5,!veh2!var#1,10.48,veh_passenger,0.0,18986.04,25597.11
409.0,0.0,0.0,0.0,0.0,0.0,271.85,HBEFA3/PC_G_EU4,0.0,0.0,veh2,737329027#5_0,51.93,269.06,!veh2!var#1,6.56,veh_passenger,0.0,18979.49,25597.32
410.0,90.46,4433.19,0.52,1.85,0.08,264.59,HBEFA3/PC_G_EU4,0.0,1.91,veh2,:37976954_6_0,64.53,4.03,!veh2!var#1,7.72,veh_passenger,0.0,18971.81,25596.94
411.0,58.45,3142.12,0.34,1.23,0.04,203.96,HBEFA3/PC_G_EU4,0.0,1.35,veh2,:37976954_6_0,62.21,12.24,!veh2!var#1,8.21,veh_passenger,0.0,18967.07,25590.84
412.0,0.0,0.0,0.0,0.0,0.0,181.83,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#14_0,56.78,5.29,!veh2!var#1,7.24,veh_passenger,0.0,18966.56,25583.63
413.0,140.51,7783.99,0.83,3.38,0.16,181.82,HBEFA3/PC_G_EU4,0.0,3.35,veh2,5336769#14_0,70.08,14.82,!veh2!var#1,9.53,veh_passenger,0.0,18966.26,25574.11
414.0,108.35,6942.76,0.66,2.94,0.14,181.82,HBEFA3/PC_G_EU4,0.0,2.98,veh2,5336769#14_0,68.26,25.99,!veh2!var#1,11.17,veh_passenger,0.0,18965.9,25562.94
415.0,99.79,7078.23,0.62,2.97,0.14,181.82,HBEFA3/PC_G_EU4,0.0,3.04,veh2,5336769#14_0,68.37,38.63,!veh2!var#1,12.64,veh_passenger,0.0,18965.5,25550.31
416.0,67.01,5806.2,0.44,2.35,0.1,181.82,HBEFA3/PC_G_EU4,0.0,2.5,veh2,5336769#14_0,67.2,52.26,!veh2!var#1,13.62,veh_passenger,0.0,18965.07,25536.69
417.0,35.9,4461.47,0.27,1.7,0.07,181.81,HBEFA3/PC_G_EU4,0.0,1.92,veh2,:38063828_0_0,66.24,1.39,!veh2!var#1,14.19,veh_passenger,0.0,18964.62,25522.51
418.0,0.0,0.0,0.0,0.0,0.0,181.79,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#16_0,63.74,0.8,!veh2!var#1,13.82,veh_passenger,0.0,18964.19,25508.69
419.0,8.15,3064.16,0.11,1.04,0.03,181.78,HBEFA3/PC_G_EU4,0.0,1.32,veh2,5336769#16_0,65.13,14.82,!veh2!var#1,14.02,veh_passenger,0.0,18963.75,25494.68
420.0,2.53,2827.76,0.08,0.93,0.02,181.78,HBEFA3/PC_G_EU4,0.0,1.22,veh2,5336769#16_0,65.04,28.97,!veh2!var#1,14.15,veh_passenger,0.0,18963.31,25480.54
421.0,14.22,3476.34,0.14,1.23,0.04,181.78,HBEFA3/PC_G_EU4,0.0,1.49,veh2,5336769#16_0,65.64,43.4,!veh2!var#1,14.43,veh_passenger,0.0,18962.87,25466.11
422.0,0.0,0.0,0.0,0.0,0.0,181.78,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#16_0,63.49,57.3,!veh2!var#1,13.9,veh_passenger,0.0,18962.43,25452.22
423.0,37.97,4645.51,0.28,1.78,0.07,183.78,HBEFA3/PC_G_EU4,0.0,2.0,veh2,:38063834_0_0,66.52,7.56,!veh2!var#1,14.49,veh_passenger,0.0,18961.72,25437.75
424.0,0.0,0.0,0.0,0.0,0.0,189.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#18_0,62.49,7.26,!veh2!var#1,13.5,veh_passenger,0.0,18960.25,25424.34
425.0,31.74,4208.85,0.24,1.58,0.06,196.88,HBEFA3/PC_G_EU4,0.0,1.81,veh2,5336769#18_0,65.97,21.27,!veh2!var#1,14.01,veh_passenger,0.0,18956.81,25410.78
426.0,0.0,0.0,0.0,0.0,0.0,205.05,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#18_0,58.96,32.55,!veh2!var#1,11.28,veh_passenger,0.0,18952.63,25400.33
427.0,0.0,0.0,0.0,0.0,0.0,206.15,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5336769#18_0,52.29,39.39,!veh2!var#1,6.84,veh_passenger,0.0,18949.65,25394.18
428.0,0.0,0.0,0.0,0.0,0.0,215.23,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:38039181_0_0,54.65,1.81,!veh2!var#1,5.66,veh_passenger,0.0,18946.42,25389.54
429.0,77.12,2862.76,0.42,1.15,0.04,270.96,HBEFA3/PC_G_EU4,0.0,1.23,veh2,:38039181_0_0,60.84,7.93,!veh2!var#1,6.12,veh_passenger,0.0,18940.9,25388.91
430.0,0.0,0.0,0.0,0.0,0.0,298.4,HBEFA3/PC_G_EU4,0.0,0.0,veh2,5334484#5_0,57.26,4.6,!veh2!var#1,5.71,veh_passenger,0.0,18935.89,25391.61
431.0,109.43,5124.67,0.62,2.19,0.1,294.29,HBEFA3/PC_G_EU4,0.0,2.2,veh2,5334484#5_0,66.08,11.91,!veh2!var#1,7.3,veh_passenger,0.0,18929.23,25394.61
432.0,103.06,5630.6,0.6,2.39,0.11,288.67,HBEFA3/PC_G_EU4,0.0,2.42,veh2,5334484#5_0,66.62,20.75,!veh2!var#1,8.84,veh_passenger,0.0,18921.01,25397.79
433.0,141.56,8504.72,0.85,3.68,0.18,285.03,HBEFA3/PC_G_EU4,0.0,3.66,veh2,5334484#5_0,70.48,31.8,!veh2!var#1,11.05,veh_passenger,0.0,18910.35,25400.69
434.0,105.12,7321.7,0.65,3.09,0.14,276.32,HBEFA3/PC_G_EU4,0.0,3.15,veh2,5334484#5_0,68.65,44.39,!veh2!var#1,12.6,veh_passenger,0.0,18897.87,25402.35
